clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],bono_normal,bono_cpu,bono_mem,bono_io,homestead_normal,homestead_cpu,homestead_mem,homestead_io,sprout_normal,sprout_cpu,sprout_mem,sprout_io
1527322987,118536,591904,3,214,843,0.0400,1.5400,0.1300,2311,96.0537,0.0000,0.6383,0.0336,0.2183,0.0000,1.3604,1.6630,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379726336,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379734528,68229275648,90.2396,79680208896,7379734528,68229275648,90.2396,79680208896,7379734528,3360624640,8371621888,1977864,2124432,2,232,1661,0.8300,3.9400,1.3200,3436,86.3163,0.0000,0.7710,0.0000,3.0496,0.0000,3.0034,6.7717,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8396,79680208896,6926098432,408983552,87.2071,494512128,59996160,90.8397,79680208896,6926032896,68682932224,90.8396,79680208896,6926077952,68682960896,90.8397,79680208896,6926049280,7529775104,8371621888,2834232,4060640,4,215,2527,0.5600,8.9200,3.2200,4262,74.5452,0.0000,0.3904,0.0000,5.7542,0.0000,3.8393,15.9915,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805360640,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805360640,68803657728,90.9993,79680208896,6805352448,68803657728,90.9993,79680208896,6805352448,7361929216,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322992,230296,95368,3,214,919,0.2000,1.5400,0.1300,2879,96.0531,0.0000,0.6213,0.0168,0.2185,0.0000,1.4106,1.6793,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379734528,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379734528,68229275648,90.2396,79680208896,7379734528,68229275648,90.2396,79680208896,7379734528,3360505856,8371621888,1918536,1615000,3,231,1535,0.7600,3.9200,1.2900,3770,86.5929,0.0000,0.7706,0.0000,2.9343,0.0000,2.9160,6.6678,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8395,79680208896,6926184448,408983552,87.2071,494512128,59996160,90.8395,79680208896,6926135296,68682846208,90.8395,79680208896,6926163968,68682874880,90.8395,79680208896,6926135296,7529594880,8371621888,2903592,3556864,4,216,2425,0.5100,8.8700,3.2200,4190,75.7403,0.0000,0.4390,0.0000,5.3034,0.0000,3.6905,15.4772,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805368832,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805368832,68803649536,90.9993,79680208896,6805368832,68803649536,90.9993,79680208896,6805360640,7361937408,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322997,94696,67952,4,214,845,0.1800,1.5300,0.1300,2403,96.1190,0.0000,0.6216,0.0168,0.2184,0.0000,1.3943,1.6801,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379746816,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379755008,68229255168,90.2396,79680208896,7379755008,68229255168,90.2396,79680208896,7379755008,3360518144,8371621888,1968000,1623960,2,231,1654,0.7000,3.8900,1.2700,3367,86.9842,0.0000,0.7891,0.0000,2.7894,0.0000,2.8677,6.2794,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8393,79680208896,6926299136,408983552,87.2071,494512128,59996160,90.8394,79680208896,6926233600,68682735616,90.8394,79680208896,6926274560,68682756096,90.8394,79680208896,6926254080,7529603072,8371621888,2839168,3580728,2,216,2501,0.4700,8.8200,3.1100,4159,76.3350,0.0000,0.3905,0.0000,5.0049,0.0000,3.6458,14.5623,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805377024,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805377024,68803633152,90.9993,79680208896,6805377024,68803641344,90.9993,79680208896,6805368832,7361986560,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323002,228416,122696,4,214,901,0.1700,1.5200,0.1300,2892,96.0363,0.0000,0.5877,0.0168,0.2352,0.0000,1.4279,1.6961,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379755008,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379763200,68229246976,90.2396,79680208896,7379763200,68229246976,90.2396,79680208896,7379763200,3360460800,8371621888,1936840,1648752,3,231,1582,0.6400,3.8700,1.2500,3779,87.4243,0.0000,0.7903,0.0000,2.7063,0.0000,2.8413,6.1712,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8392,79680208896,6926397440,408983552,87.2071,494512128,59996160,90.8393,79680208896,6926327808,68682645504,90.8392,79680208896,6926364672,68682661888,90.8393,79680208896,6926348288,7529451520,8371621888,2909568,3609704,2,216,2631,0.4300,8.7700,3.1100,4540,76.3760,0.0000,0.3899,0.0000,4.9513,0.0000,3.6520,14.6686,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9992,79680208896,6805389312,408983552,87.2071,494512128,59996160,90.9992,79680208896,6805397504,68803620864,90.9992,79680208896,6805389312,68803633152,90.9993,79680208896,6805377024,7362068480,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323007,104000,70224,2,208,800,0.1500,1.5200,0.1200,2210,96.0531,0.0000,0.5877,0.0168,0.2184,0.0000,1.4612,1.6625,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379763200,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379771392,68229238784,90.2396,79680208896,7379771392,68229238784,90.2396,79680208896,7379771392,3360251904,8371621888,1948072,1613144,3,231,1592,0.5900,3.8500,1.2300,3228,87.4811,0.0000,0.6731,0.0000,2.6736,0.0000,2.8591,6.0912,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8391,79680208896,6926503936,408983552,87.2071,494512128,59996160,90.8391,79680208896,6926438400,68682526720,90.8391,79680208896,6926483456,68682543104,90.8391,79680208896,6926467072,7529439232,8371621888,2830800,3552816,2,215,2467,0.4000,8.7200,3.0600,4370,75.2475,0.0000,0.4058,0.0000,4.8678,0.0000,3.6682,14.6567,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9992,79680208896,6805397504,408983552,87.2071,494512128,59996160,90.9992,79680208896,6805397504,68803612672,90.9992,79680208896,6805397504,68803612672,90.9992,79680208896,6805397504,7362252800,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323012,224624,87760,2,208,905,0.1400,1.5100,0.1200,2644,95.9704,0.0000,0.4869,0.0168,0.2183,0.0000,1.5121,1.7461,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379771392,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379779584,68229230592,90.2395,79680208896,7379779584,68229230592,90.2395,79680208896,7379779584,7667810304,8371621888,1937848,1615040,3,231,1522,0.5400,3.8300,1.2100,3676,87.8722,0.0000,0.6900,0.0000,2.6626,0.0000,2.7254,5.9912,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8389,79680208896,6926614528,408983552,87.2071,494512128,59996160,90.8390,79680208896,6926548992,68682424320,90.8389,79680208896,6926585856,68682440704,90.8390,79680208896,6926569472,7529410560,8371621888,2901328,3582168,3,219,2515,0.3700,8.6800,2.9800,4352,67.7299,0.0000,0.3574,0.0000,4.9268,0.0000,3.7518,18.1774,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9992,79680208896,6805409792,408983552,87.2071,494512128,59996160,90.9992,79680208896,6805417984,68803604480,90.9992,79680208896,6805405696,68803604480,90.9992,79680208896,6805405696,7360782336,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323017,102648,101536,4,208,825,0.1300,1.5000,0.1200,2387,96.0893,0.0000,0.5036,0.0168,0.2518,0.0000,1.5609,1.7291,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2395,79680208896,7379787776,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379795968,68229214208,90.2395,79680208896,7379795968,68229214208,90.2395,79680208896,7379795968,7667937280,8371621888,1959240,1645992,2,231,1616,0.5000,3.8100,1.1900,3323,88.0371,0.0000,0.5061,0.0000,2.5658,0.0000,2.7647,5.8536,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8388,79680208896,6926716928,408983552,87.2071,494512128,59996160,90.8389,79680208896,6926651392,68682313728,90.8388,79680208896,6926696448,68682338304,90.8388,79680208896,6926671872,7529512960,8371621888,2831464,3596696,3,219,2513,0.4200,8.6400,2.9400,3940,61.2993,0.0000,0.3416,0.0000,5.0122,0.0000,3.7592,25.7687,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9992,79680208896,6805426176,408983552,87.2071,494512128,59996160,90.9992,79680208896,6805426176,68803592192,90.9992,79680208896,6805417984,68803592192,90.9992,79680208896,6805417984,7360811008,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323022,222728,87840,2,208,870,0.1200,1.4900,0.1200,2653,96.1261,0.0000,0.3860,0.0168,0.2685,0.0000,1.5276,1.6616,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2395,79680208896,7379795968,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379804160,68229206016,90.2395,79680208896,7379804160,68229206016,90.2395,79680208896,7379804160,7667765248,8371621888,1939144,1615072,2,231,1515,0.4600,3.7900,1.1700,3634,88.4836,0.0000,0.5574,0.0000,2.4696,0.0000,2.7369,5.7095,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8386,79680208896,6926819328,408983552,87.2071,494512128,59996160,90.8387,79680208896,6926753792,68682211328,90.8387,79680208896,6926798848,68682231808,90.8387,79680208896,6926782464,7529492480,8371621888,2882976,3538376,3,219,2545,0.4600,8.6000,2.9100,4349,55.1117,0.0000,0.3259,0.0000,4.9715,0.0000,3.8743,32.0026,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9992,79680208896,6805434368,408983552,87.2071,494512128,59996160,90.9992,79680208896,6805434368,68803575808,90.9992,79680208896,6805434368,68803584000,90.9992,79680208896,6805426176,7360688128,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323027,102648,71776,2,208,855,0.1100,1.4800,0.1200,2116,96.0449,0.0000,0.3690,0.0168,0.2682,0.0000,1.5434,1.6941,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2395,79680208896,7379804160,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379812352,68229197824,90.2395,79680208896,7379812352,68229197824,90.2395,79680208896,7379812352,7667843072,8371621888,1956272,1615944,2,231,1644,0.4200,3.7700,1.1500,3378,88.6575,0.0000,0.5415,0.0000,2.4555,0.0000,2.6913,5.6862,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8385,79680208896,6926929920,408983552,87.2071,494512128,59996160,90.8386,79680208896,6926864384,68682108928,90.8385,79680208896,6926901248,68682125312,90.8385,79680208896,6926884864,7529484288,8371621888,2863248,3611552,4,219,2618,0.5100,8.5500,2.8800,4291,48.7749,0.0000,0.1796,0.0000,4.9984,0.0000,3.9791,38.3246,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9992,79680208896,6805446656,408983552,87.2071,494512128,59996160,90.9992,79680208896,6805450752,68803563520,90.9992,79680208896,6805446656,68803563520,90.9992,79680208896,6805446656,7360815104,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323032,233288,111808,2,208,853,0.1000,1.4700,0.1100,2641,96.1609,0.0000,0.3686,0.0168,0.2849,0.0000,1.5751,1.7426,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2395,79680208896,7379824640,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379824640,68229177344,90.2395,79680208896,7379832832,68229185536,90.2395,79680208896,7379824640,7667712000,8371621888,1925672,1636128,2,231,1539,0.4700,3.7500,1.1500,3668,88.7892,0.0000,0.5584,0.0000,2.5216,0.0000,2.6236,5.6345,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8383,79680208896,6927036416,408983552,87.2071,494512128,59996160,90.8384,79680208896,6926970880,68681994240,90.8384,79680208896,6927015936,68682014720,90.8384,79680208896,6926999552,7529476096,8371621888,2889352,3609512,4,219,2402,0.5500,8.5100,2.8500,4224,42.4272,0.0000,0.1634,0.0000,5.0867,0.0000,3.9379,44.6242,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805458944,408983552,87.2071,494512128,59996160,90.9991,79680208896,6805467136,68803551232,90.9991,79680208896,6805458944,68803551232,90.9991,79680208896,6805458944,7360671744,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323037,88384,74056,2,208,869,0.0900,1.4700,0.1100,2429,96.0965,0.0000,0.3016,0.0168,0.2513,0.0000,1.5751,1.6924,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2395,79680208896,7379832832,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379841024,68229169152,90.2395,79680208896,7379841024,68229169152,90.2395,79680208896,7379841024,7667720192,8371621888,1988440,1620048,2,231,1595,0.4300,3.7300,1.1300,3294,88.6990,0.0000,0.5250,0.0000,2.5402,0.0000,2.5715,5.6562,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8382,79680208896,6927138816,408983552,87.2071,494512128,59996160,90.8383,79680208896,6927073280,68681891840,90.8382,79680208896,6927118336,68681912320,90.8383,79680208896,6927097856,7529574400,8371621888,2840328,3557760,4,219,2561,0.5800,8.4700,2.8200,3908,36.0728,0.0000,0.1474,0.0000,5.1622,0.0000,3.9116,51.0565,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805475328,408983552,87.2071,494512128,59996160,90.9991,79680208896,6805475328,68803543040,90.9991,79680208896,6805467136,68803543040,90.9991,79680208896,6805467136,7360720896,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323042,231736,84448,3,208,956,0.0800,1.4600,0.1300,2752,96.1119,0.0000,0.3519,0.0000,0.3016,0.0000,1.5913,1.6924,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2395,79680208896,7379841024,408983552,87.2071,494512128,59996160,90.2395,79680208896,7379849216,68229152768,90.2394,79680208896,7379857408,68229160960,90.2395,79680208896,7379849216,7667728384,8371621888,1889360,1603832,2,231,1543,0.4000,3.7100,1.1100,3855,88.8419,0.0000,0.4568,0.0000,2.5351,0.0000,2.5055,5.5828,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8381,79680208896,6927253504,408983552,87.2071,494512128,59996160,90.8381,79680208896,6927183872,68681777152,90.8381,79680208896,6927233024,68681797632,90.8381,79680208896,6927212544,7529365504,8371621888,2891376,3569776,3,219,2451,0.6200,8.4300,2.8400,4259,29.7435,0.0000,0.1314,0.0000,5.1265,0.0000,3.8903,57.2461,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805483520,408983552,87.2071,494512128,59996160,90.9991,79680208896,6805483520,68803526656,90.9991,79680208896,6805483520,68803534848,90.9991,79680208896,6805475328,7360770048,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323047,106064,702432,2,208,821,0.1600,1.4500,0.1200,2241,96.0643,0.0000,0.3519,0.0000,0.3016,0.0000,1.5753,1.6756,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2394,79680208896,7379857408,408983552,87.2071,494512128,59996160,90.2394,79680208896,7379861504,68229148672,90.2394,79680208896,7379861504,68229148672,90.2394,79680208896,7379861504,7667621888,8371621888,1989136,2260632,2,231,1734,0.3600,3.6900,1.0900,3297,88.8457,0.0000,0.5074,0.0000,2.4675,0.0000,2.5355,5.5819,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8379,79680208896,6927339520,408983552,87.2071,494512128,59996160,90.8380,79680208896,6927273984,68681691136,90.8380,79680208896,6927319040,68681707520,90.8380,79680208896,6927302656,7529451520,8371621888,2855616,4217752,4,219,2474,0.8900,8.4100,2.8400,3962,24.6085,0.0000,0.1316,0.0000,5.1877,0.0000,3.9461,62.4013,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805495808,408983552,87.2071,494512128,59996160,90.9991,79680208896,6805499904,68803514368,90.9991,79680208896,6805495808,68803526656,90.9991,79680208896,6805483520,7360921600,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323052,212648,90248,2,207,913,0.1500,1.4500,0.1200,2623,95.9799,0.0000,0.3517,0.0000,0.2846,0.0000,1.5913,1.7418,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2394,79680208896,7379861504,408983552,87.2071,494512128,59996160,90.2394,79680208896,7379869696,68229140480,90.2394,79680208896,7379869696,68229140480,90.2394,79680208896,7379869696,7662755840,8371621888,1955176,1606016,2,231,1497,0.3300,3.6700,1.0700,3694,88.8776,0.0000,0.5240,0.0000,2.5177,0.0000,2.4848,5.6119,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8378,79680208896,6927450112,408983552,87.2071,494512128,59996160,90.8379,79680208896,6927384576,68681588736,90.8378,79680208896,6927421440,68681605120,90.8379,79680208896,6927405056,7529365504,8371621888,2883048,3566336,6,219,2506,0.9000,8.3700,2.8100,4372,18.1503,0.0000,0.0825,0.0000,5.2684,0.0000,3.9109,68.7469,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805508096,408983552,87.2071,494512128,59996160,90.9991,79680208896,6805516288,68803502080,90.9991,79680208896,6805508096,68803510272,90.9991,79680208896,6805499904,7360950272,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323057,111048,64200,2,207,802,0.1300,1.4400,0.1200,2236,95.9819,0.0000,0.4018,0.0000,0.2848,0.0000,1.5905,1.7747,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2394,79680208896,7379877888,408983552,87.2071,494512128,59996160,90.2394,79680208896,7379886080,68229124096,90.2394,79680208896,7379886080,68229124096,90.2394,79680208896,7379886080,7667658752,8371621888,1934872,1612696,2,231,1639,0.3100,3.6500,1.0500,3351,88.8213,0.0000,0.6076,0.0000,2.5650,0.0000,2.5160,5.6371,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8377,79680208896,6927556608,408983552,87.2071,494512128,59996160,90.8377,79680208896,6927486976,68681478144,90.8377,79680208896,6927532032,68681506816,90.8377,79680208896,6927503360,7529103360,8371621888,2841008,3550032,3,219,2440,0.9100,8.3300,2.7500,4095,10.3019,0.0000,0.0496,0.0000,5.2510,0.0000,3.8976,75.3182,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805516288,408983552,87.2071,494512128,59996160,90.9991,79680208896,6805516288,68803493888,90.9991,79680208896,6805516288,68803493888,90.9991,79680208896,6805516288,7360958464,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527323062,214512,115176,3,207,887,0.1200,1.4300,0.1200,2428,96.0804,0.0000,0.4020,0.0000,0.3015,0.0000,1.5073,1.7253,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2394,79680208896,7379886080,408983552,87.2071,494512128,59996160,90.2394,79680208896,7379898368,68229111808,90.2394,79680208896,7379898368,68229111808,90.2394,79680208896,7379898368,7667798016,8371621888,1945936,1640680,2,231,1560,0.2800,3.6300,1.0400,3729,88.6640,0.0000,0.8600,0.0000,2.5464,0.0000,2.5299,5.8010,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8375,79680208896,6927659008,408983552,87.2071,494512128,59996160,90.8376,79680208896,6927601664,68681371648,90.8375,79680208896,6927638528,68681392128,90.8376,79680208896,6927618048,7529193472,8371621888,2880336,3595168,3,219,2581,0.9100,8.2900,2.7200,4295,4.1098,0.0000,0.0332,0.0000,5.1853,0.0000,3.7639,83.2171,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9991,79680208896,6805524480,408983552,87.2071,494512128,59996160,90.9990,79680208896,6805532672,68803485696,90.9991,79680208896,6805524480,68803485696,90.9991,79680208896,6805524480,7360962560,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
